date,quarter,year,interest_rate_mtg_data_weekly,cpi_data_monthly,cpi_fesl_data_monthly,rec_sahm_data_monthly,rec_smooth_prob_data_monthly,rec_nber_data_monthly,unemployment_data_monthly,unemployment_level_data_monthly,all_employed_data_monthly,employment_population_ratio_data_monthly,labor_force_participation_data_monthly,m1_data_monthly,m2_data_monthly,m2_real_data_monthly,interest_rate_fedfunds_data_monthly,consumer_sentiment_data_monthly,consumer_sentiment_inflation_data_monthly,consumer_sentiment_composite_data_monthly,consumer_sentiment_composite_amplitude_data_monthly,job_openings_data_monthly,job_hires_data_monthly,job_separations_data_monthly,average_weekly_earnings_data_monthly,gdp_data_quarterly,gdp_real_data_quarterly,cpi_inflation_data_annual,median_income_real_data_annual,median_income_data_annual,Date,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Uber,Lyft,DoorDash,Instacart,Grubhub,Fiverr,Upwork,side hustle,gig,Herbalife,Primerica,Tupperware,Avon,Etsy,Shopify,Udemy,target
2017-04-01,2,2017,3.98,244.12,251.46766666666667,-0.0966666666666666,0.3133333333333333,0.0,4.366666666666667,6987.333333333333,146379.33333333334,60.13333333333333,62.86666666666667,3530.633333333333,13557.033333333333,5553.433333333333,0.95,96.36666666666667,2.566666666666667,103.6851,101.21173333333331,5517.666666666667,5119.666666666667,4934.333333333333,901.85,19438.643,19506.949,2.13011000365961,76710.0,61140.0,2017-06-30,2.0,2017.0,Herbalife,HLF,packaged-foods,consumer-defensive,35.665000915527344,1582600.0,86.33333333333333,21.666666666666668,4.0,2.333333333333333,10.333333333333334,2.0,1.3333333333333333,0.0,6.333333333333333,6.0,2.0,3.0,18.0,47.26372328841703,6.8510072138287725,2.055049680141554,0.14609618595578955
2017-04-01,2,2017,3.98,244.12,251.46766666666667,-0.0966666666666666,0.3133333333333333,0.0,4.366666666666667,6987.333333333333,146379.33333333334,60.13333333333333,62.86666666666667,3530.633333333333,13557.033333333333,5553.433333333333,0.95,96.36666666666667,2.566666666666667,103.6851,101.21173333333331,5517.666666666667,5119.666666666667,4934.333333333333,901.85,19438.643,19506.949,2.13011000365961,76710.0,61140.0,2017-06-30,2.0,2017.0,Primerica,PRI,insurance-life,financial-services,67.65299987792969,155600.0,86.33333333333333,21.666666666666668,4.0,2.333333333333333,10.333333333333334,2.0,1.3333333333333333,0.0,6.333333333333333,6.0,2.0,3.0,18.0,47.26372328841703,6.8510072138287725,2.055049680141554,0.2771300994508016
2017-07-01,3,2017,3.883846153846154,245.287,252.444,-0.01,0.34,0.0,4.333333333333333,6942.666666666667,146899.66666666666,60.23333333333333,62.96666666666667,3583.566666666667,13695.3,5583.400000000001,1.153333333333333,95.1,2.6333333333333333,102.32223333333332,101.18093333333331,5740.333333333333,5151.0,4982.666666666667,908.2766666666666,19692.595,19660.766,2.13011000365961,76710.0,61140.0,2017-09-30,3.0,2017.0,Etsy,ETSY,internet-retail,consumer-cyclical,16.8799991607666,1432000.0,79.0,23.0,4.0,3.0,10.0,2.0,1.0,0.0,6.0,5.0,2.0,3.0,18.0,46.51717171717171,6.8415584415584405,2.0522366522366524,0.0688173411585881
2017-07-01,3,2017,3.883846153846154,245.287,252.444,-0.01,0.34,0.0,4.333333333333333,6942.666666666667,146899.66666666666,60.23333333333333,62.96666666666667,3583.566666666667,13695.3,5583.400000000001,1.153333333333333,95.1,2.6333333333333333,102.32223333333332,101.18093333333331,5740.333333333333,5151.0,4982.666666666667,908.2766666666666,19692.595,19660.766,2.13011000365961,76710.0,61140.0,2017-09-30,3.0,2017.0,Shopify,SHOP,software-application,technology,11.64900016784668,8671000.0,79.0,23.0,4.0,3.0,10.0,2.0,1.0,0.0,6.0,5.0,2.0,3.0,18.0,46.51717171717171,6.8415584415584405,2.0522366522366524,0.047491306786933994
2017-07-01,3,2017,3.883846153846154,245.287,252.444,-0.01,0.34,0.0,4.333333333333333,6942.666666666667,146899.66666666666,60.23333333333333,62.96666666666667,3583.566666666667,13695.3,5583.400000000001,1.153333333333333,95.1,2.6333333333333333,102.32223333333332,101.18093333333331,5740.333333333333,5151.0,4982.666666666667,908.2766666666666,19692.595,19660.766,2.13011000365961,76710.0,61140.0,2017-09-30,3.0,2017.0,Herbalife,HLF,packaged-foods,consumer-defensive,33.915000915527344,1075400.0,79.0,23.0,4.0,3.0,10.0,2.0,1.0,0.0,6.0,5.0,2.0,3.0,18.0,46.51717171717171,6.8415584415584405,2.0522366522366524,0.13826660571301105
2017-07-01,3,2017,3.883846153846154,245.287,252.444,-0.01,0.34,0.0,4.333333333333333,6942.666666666667,146899.66666666666,60.23333333333333,62.96666666666667,3583.566666666667,13695.3,5583.400000000001,1.153333333333333,95.1,2.6333333333333333,102.32223333333332,101.18093333333331,5740.333333333333,5151.0,4982.666666666667,908.2766666666666,19692.595,19660.766,2.13011000365961,76710.0,61140.0,2017-09-30,3.0,2017.0,Primerica,PRI,insurance-life,financial-services,73.01543426513672,217800.0,79.0,23.0,4.0,3.0,10.0,2.0,1.0,0.0,6.0,5.0,2.0,3.0,18.0,46.51717171717171,6.8415584415584405,2.0522366522366524,0.2976734774575771
2017-10-01,4,2017,3.922307692307693,247.23833333333332,253.89533333333333,-0.0666666666666666,0.22,0.0,4.166666666666667,6702.0,147348.0,60.1,62.70000000000001,3631.3,13841.766666666668,5598.566666666667,1.2033333333333334,98.36666666666667,2.533333333333333,105.837,101.4029,5783.0,5138.0,4967.666666666667,915.3233333333334,20037.088,19882.352,2.13011000365961,76710.0,61140.0,2017-12-31,4.0,2017.0,Etsy,ETSY,internet-retail,consumer-cyclical,20.450000762939453,1285900.0,70.66666666666667,21.33333333333333,5.0,4.0,10.0,2.0,1.0,0.0,6.333333333333333,3.6666666666666665,2.0,3.0,16.333333333333332,53.25141043150262,7.5087958898318865,2.729867817773876,0.08271371387772711
2017-10-01,4,2017,3.922307692307693,247.23833333333332,253.89533333333333,-0.0666666666666666,0.22,0.0,4.166666666666667,6702.0,147348.0,60.1,62.70000000000001,3631.3,13841.766666666668,5598.566666666667,1.2033333333333334,98.36666666666667,2.533333333333333,105.837,101.4029,5783.0,5138.0,4967.666666666667,915.3233333333334,20037.088,19882.352,2.13011000365961,76710.0,61140.0,2017-12-31,4.0,2017.0,Shopify,SHOP,software-application,technology,10.100000381469728,7758000.0,70.66666666666667,21.33333333333333,5.0,4.0,10.0,2.0,1.0,0.0,6.333333333333333,3.6666666666666665,2.0,3.0,16.333333333333332,53.25141043150262,7.5087958898318865,2.729867817773876,0.040851271909573335
2017-10-01,4,2017,3.922307692307693,247.23833333333332,253.89533333333333,-0.0666666666666666,0.22,0.0,4.166666666666667,6702.0,147348.0,60.1,62.70000000000001,3631.3,13841.766666666668,5598.566666666667,1.2033333333333334,98.36666666666667,2.533333333333333,105.837,101.4029,5783.0,5138.0,4967.666666666667,915.3233333333334,20037.088,19882.352,2.13011000365961,76710.0,61140.0,2017-12-31,4.0,2017.0,Herbalife,HLF,packaged-foods,consumer-defensive,33.86000061035156,1229000.0,70.66666666666667,21.33333333333333,5.0,4.0,10.0,2.0,1.0,0.0,6.333333333333333,3.6666666666666665,2.0,3.0,16.333333333333332,53.25141043150262,7.5087958898318865,2.729867817773876,0.13695287520281335
2017-10-01,4,2017,3.922307692307693,247.23833333333332,253.89533333333333,-0.0666666666666666,0.22,0.0,4.166666666666667,6702.0,147348.0,60.1,62.70000000000001,3631.3,13841.766666666668,5598.566666666667,1.2033333333333334,98.36666666666667,2.533333333333333,105.837,101.4029,5783.0,5138.0,4967.666666666667,915.3233333333334,20037.088,19882.352,2.13011000365961,76710.0,61140.0,2017-12-31,4.0,2017.0,Primerica,PRI,insurance-life,financial-services,91.10659790039062,181100.0,70.66666666666667,21.33333333333333,5.0,4.0,10.0,2.0,1.0,0.0,6.333333333333333,3.6666666666666665,2.0,3.0,16.333333333333332,53.25141043150262,7.5087958898318865,2.729867817773876,0.36849705574401476
