date,month,quarter,year,interest_rate_mtg_data_weekly,cpi_data_monthly,cpi_fesl_data_monthly,rec_sahm_data_monthly,rec_smooth_prob_data_monthly,rec_nber_data_monthly,unemployment_data_monthly,unemployment_level_data_monthly,all_employed_data_monthly,employment_population_ratio_data_monthly,labor_force_participation_data_monthly,m1_data_monthly,m2_data_monthly,m2_real_data_monthly,interest_rate_fedfunds_data_monthly,consumer_sentiment_data_monthly,consumer_sentiment_inflation_data_monthly,consumer_sentiment_composite_data_monthly,consumer_sentiment_composite_amplitude_data_monthly,job_openings_data_monthly,job_hires_data_monthly,job_separations_data_monthly,average_weekly_earnings_data_monthly,gdp_data_quarterly,gdp_real_data_quarterly,cpi_inflation_data_annual,median_income_real_data_annual,median_income_data_annual,Date,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume_accum,Uber,Lyft,DoorDash,Instacart,Fiverr,Upwork,side hustle,gig,Herbalife,Primerica,Nu skin,USANA,Etsy,Shopify,Udemy,target
2010-01-01,1,1,2010,5.03,217.488,220.633,2.57,0.1,0.0,9.8,15046.0,129802.0,58.5,64.8,1674.7,8477.7,3898.0,0.11,74.4,2.8,80.05021,98.50824,2432.0,3615.0,3654.0,761.6,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-01-31,1.0,1.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,8.955320358276367,49037200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0411761584927737
2010-01-01,1,1,2010,5.03,217.488,220.633,2.57,0.1,0.0,9.8,15046.0,129802.0,58.5,64.8,1674.7,8477.7,3898.0,0.11,74.4,2.8,80.05021,98.50824,2432.0,3615.0,3654.0,761.6,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-01-31,1.0,1.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,14.644718170166016,9072500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,13.0,0.0,0.0,0.06733575263998941
2010-01-01,1,1,2010,5.03,217.488,220.633,2.57,0.1,0.0,9.8,15046.0,129802.0,58.5,64.8,1674.7,8477.7,3898.0,0.11,74.4,2.8,80.05021,98.50824,2432.0,3615.0,3654.0,761.6,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-01-31,1.0,1.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,14.210000038146973,956400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,13.0,0.0,0.0,0.06533693830531787
2010-02-01,2,1,2010,4.99,217.281,220.731,2.03,0.12,0.0,9.8,15113.0,129706.0,58.5,64.9,1699.8,8527.3,3924.5,0.13,73.6,2.7,79.18945,98.56321,2324.0,3580.0,3708.0,759.15,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-02-28,2.0,1.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,9.279349327087402,48865200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,13.0,0.0,0.0,0.04270667627214254
2010-02-01,2,1,2010,4.99,217.281,220.731,2.03,0.12,0.0,9.8,15113.0,129706.0,58.5,64.9,1699.8,8527.3,3924.5,0.13,73.6,2.7,79.18945,98.56321,2324.0,3580.0,3708.0,759.15,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-02-28,2.0,1.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,16.917743682861328,9401400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0778611276773456
2010-02-01,2,1,2010,4.99,217.281,220.731,2.03,0.12,0.0,9.8,15113.0,129706.0,58.5,64.9,1699.8,8527.3,3924.5,0.13,73.6,2.7,79.18945,98.56321,2324.0,3580.0,3708.0,759.15,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-02-28,2.0,1.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,13.845000267028809,2032000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,13.0,0.0,0.0,0.06371933241760121
2010-03-01,3,1,2010,4.9675,217.353,220.783,1.53,0.06,0.0,9.9,15202.0,129866.0,58.5,64.9,1711.9,8523.5,3921.5,0.16,73.6,2.7,79.18945,98.56012,2271.0,3959.0,3786.0,763.64,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-03-31,3.0,1.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,10.685730934143066,51561200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,1.0,13.0,0.0,0.0,0.04916302482203175
2010-03-01,3,1,2010,4.9675,217.353,220.783,1.53,0.06,0.0,9.9,15202.0,129866.0,58.5,64.9,1711.9,8523.5,3921.5,0.16,73.6,2.7,79.18945,98.56012,2271.0,3959.0,3786.0,763.64,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-03-31,3.0,1.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,18.42463493347168,15253900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,1.0,13.0,0.0,0.0,0.0847682568608286
2010-03-01,3,1,2010,4.9675,217.353,220.783,1.53,0.06,0.0,9.9,15202.0,129866.0,58.5,64.9,1711.9,8523.5,3921.5,0.16,73.6,2.7,79.18945,98.56012,2271.0,3959.0,3786.0,763.64,14764.61,16582.71,1.6400434423899,68420.0,49280.0,2010-03-31,3.0,1.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,15.704999923706056,2130200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,1.0,13.0,0.0,0.0,0.07225573110886924
2010-04-01,4,2,2010,5.098000000000001,217.403,220.822,1.2,0.06,0.0,9.9,15325.0,130120.0,58.7,65.2,1699.0,8554.8,3935.0,0.2,72.2,2.9,77.68314,98.53974,2530.0,3820.0,3638.0,766.91,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-04-30,4.0,2.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,11.179240226745604,58227600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,13.0,0.0,0.0,0.0514217385534956
2010-04-01,4,2,2010,5.098000000000001,217.403,220.822,1.2,0.06,0.0,9.9,15325.0,130120.0,58.7,65.2,1699.0,8554.8,3935.0,0.2,72.2,2.9,77.68314,98.53974,2530.0,3820.0,3638.0,766.91,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-04-30,4.0,2.0,2010.0,Primerica,PRI,insurance-life,financial-services,19.79128646850586,42808400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,13.0,0.0,0.0,0.09103502007104713
2010-04-01,4,2,2010,5.098000000000001,217.403,220.822,1.2,0.06,0.0,9.9,15325.0,130120.0,58.7,65.2,1699.0,8554.8,3935.0,0.2,72.2,2.9,77.68314,98.53974,2530.0,3820.0,3638.0,766.91,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-04-30,4.0,2.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,19.03246688842773,15897500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,13.0,0.0,0.0,0.08754463778525472
2010-04-01,4,2,2010,5.098000000000001,217.403,220.822,1.2,0.06,0.0,9.9,15325.0,130120.0,58.7,65.2,1699.0,8554.8,3935.0,0.2,72.2,2.9,77.68314,98.53974,2530.0,3820.0,3638.0,766.91,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-04-30,4.0,2.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,18.1200008392334,3576800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,13.0,0.0,0.0,0.08334751976391033
2010-05-01,5,2,2010,4.8875,217.29,220.962,0.8,0.06,0.0,9.6,14849.0,130642.0,58.6,64.9,1710.1,8609.0,3962.0,0.2,73.6,3.2,79.18945,98.53848,2603.0,3686.0,3612.0,769.84,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-05-31,5.0,2.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,10.504657745361328,83902400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.04834395391118472
2010-05-01,5,2,2010,4.8875,217.29,220.962,0.8,0.06,0.0,9.6,14849.0,130642.0,58.6,64.9,1710.1,8609.0,3962.0,0.2,73.6,3.2,79.18945,98.53848,2603.0,3686.0,3612.0,769.84,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-05-31,5.0,2.0,2010.0,Primerica,PRI,insurance-life,financial-services,19.774600982666016,4416000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.09100557311733636
2010-05-01,5,2,2010,4.8875,217.29,220.962,0.8,0.06,0.0,9.6,14849.0,130642.0,58.6,64.9,1710.1,8609.0,3962.0,0.2,73.6,3.2,79.18945,98.53848,2603.0,3686.0,3612.0,769.84,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-05-31,5.0,2.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,18.29105567932129,15466900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.08417808311160795
2010-05-01,5,2,2010,4.8875,217.29,220.962,0.8,0.06,0.0,9.6,14849.0,130642.0,58.6,64.9,1710.1,8609.0,3962.0,0.2,73.6,3.2,79.18945,98.53848,2603.0,3686.0,3612.0,769.84,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-05-31,5.0,2.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,18.725000381469727,2019000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.08617515937903138
2010-06-01,6,2,2010,4.7375,217.199,221.194,0.43,0.38,0.0,9.4,14474.0,130510.0,58.5,64.6,1731.6,8628.1,3972.4,0.18,76.0,2.8,81.77172,98.44367,2500.0,3833.0,3759.0,768.27,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-06-30,6.0,2.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,10.714052200317385,45533200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.04932827591433379
2010-06-01,6,2,2010,4.7375,217.199,221.194,0.43,0.38,0.0,9.4,14474.0,130510.0,58.5,64.6,1731.6,8628.1,3972.4,0.18,76.0,2.8,81.77172,98.44367,2500.0,3833.0,3759.0,768.27,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-06-30,6.0,2.0,2010.0,Primerica,PRI,insurance-life,financial-services,17.888925552368164,4878600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.08236191489080595
2010-06-01,6,2,2010,4.7375,217.199,221.194,0.43,0.38,0.0,9.4,14474.0,130510.0,58.5,64.6,1731.6,8628.1,3972.4,0.18,76.0,2.8,81.77172,98.44367,2500.0,3833.0,3759.0,768.27,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-06-30,6.0,2.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,15.855212211608888,19909500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.07299855069134245
2010-06-01,6,2,2010,4.7375,217.199,221.194,0.43,0.38,0.0,9.4,14474.0,130510.0,58.5,64.6,1731.6,8628.1,3972.4,0.18,76.0,2.8,81.77172,98.44367,2500.0,3833.0,3759.0,768.27,14980.193,16743.162,1.6400434423899,68420.0,49280.0,2010-06-30,6.0,2.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,18.26499938964844,1455600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,13.0,0.0,0.0,0.08409338620181696
2010-07-01,7,3,2010,4.564,217.605,221.363,0.13,0.16,0.0,9.4,14512.0,130415.0,58.5,64.6,1724.0,8639.5,3970.3,0.18,67.8,2.7,72.94898,98.15993,2758.0,3882.0,3828.0,772.58,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-07-31,7.0,3.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,11.549307823181152,31591600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,14.0,0.0,0.0,0.05307464361196274
2010-07-01,7,3,2010,4.564,217.605,221.363,0.13,0.16,0.0,9.4,14512.0,130415.0,58.5,64.6,1724.0,8639.5,3970.3,0.18,67.8,2.7,72.94898,98.15993,2758.0,3882.0,3828.0,772.58,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-07-31,7.0,3.0,2010.0,Primerica,PRI,insurance-life,financial-services,19.49925994873047,3700600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,14.0,0.0,0.0,0.08960851059824208
2010-07-01,7,3,2010,4.564,217.605,221.363,0.13,0.16,0.0,9.4,14512.0,130415.0,58.5,64.6,1724.0,8639.5,3970.3,0.18,67.8,2.7,72.94898,98.15993,2758.0,3882.0,3828.0,772.58,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-07-31,7.0,3.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,18.11298179626465,17569000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,14.0,0.0,0.0,0.08323789341359182
2010-07-01,7,3,2010,4.564,217.605,221.363,0.13,0.16,0.0,9.4,14512.0,130415.0,58.5,64.6,1724.0,8639.5,3970.3,0.18,67.8,2.7,72.94898,98.15993,2758.0,3882.0,3828.0,772.58,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-07-31,7.0,3.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,20.950000762939453,1621000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,14.0,0.0,0.0,0.09627536482589763
2010-08-01,8,3,2010,4.4275,217.923,221.509,0.0,0.16,0.0,9.5,14648.0,130415.0,58.6,64.7,1748.7,8687.9,3986.7,0.19,68.9,2.7,74.13252,97.98689,2653.0,3780.0,3628.0,773.6,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-08-31,8.0,3.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,12.988043785095217,69296800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,15.0,0.0,0.0,0.059599233605884726
2010-08-01,8,3,2010,4.4275,217.923,221.509,0.0,0.16,0.0,9.5,14648.0,130415.0,58.6,64.7,1748.7,8687.9,3986.7,0.19,68.9,2.7,74.13252,97.98689,2653.0,3780.0,3628.0,773.6,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-08-31,8.0,3.0,2010.0,Primerica,PRI,insurance-life,financial-services,17.555177688598633,3676500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,15.0,0.0,0.0,0.08055679156673978
2010-08-01,8,3,2010,4.4275,217.923,221.509,0.0,0.16,0.0,9.5,14648.0,130415.0,58.6,64.7,1748.7,8687.9,3986.7,0.19,68.9,2.7,74.13252,97.98689,2653.0,3780.0,3628.0,773.6,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-08-31,8.0,3.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,16.33908462524414,12559900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,15.0,0.0,0.0,0.07497641196773237
2010-08-01,8,3,2010,4.4275,217.923,221.509,0.0,0.16,0.0,9.5,14648.0,130415.0,58.6,64.7,1748.7,8687.9,3986.7,0.19,68.9,2.7,74.13252,97.98689,2653.0,3780.0,3628.0,773.6,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-08-31,8.0,3.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,21.25,3365800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,15.0,0.0,0.0,0.09751150635775022
2010-09-01,9,3,2010,4.346,218.275,221.711,0.03,0.16,0.0,9.5,14579.0,130341.0,58.5,64.6,1766.2,8718.7,3994.4,0.19,68.2,2.2,73.37936,97.93621,2582.0,3784.0,3641.0,777.58,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-09-30,9.0,3.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,14.102704048156738,48285600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,16.0,0.0,0.0,0.06460979978539337
2010-09-01,9,3,2010,4.346,218.275,221.711,0.03,0.16,0.0,9.5,14579.0,130341.0,58.5,64.6,1766.2,8718.7,3994.4,0.19,68.2,2.2,73.37936,97.93621,2582.0,3784.0,3641.0,777.58,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-09-30,9.0,3.0,2010.0,Primerica,PRI,insurance-life,financial-services,16.97919464111328,4354600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,16.0,0.0,0.0,0.07778808677637512
2010-09-01,9,3,2010,4.346,218.275,221.711,0.03,0.16,0.0,9.5,14579.0,130341.0,58.5,64.6,1766.2,8718.7,3994.4,0.19,68.2,2.2,73.37936,97.93621,2582.0,3784.0,3641.0,777.58,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-09-30,9.0,3.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,18.40304946899414,13395900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,16.0,0.0,0.0,0.08431130211427851
2010-09-01,9,3,2010,4.346,218.275,221.711,0.03,0.16,0.0,9.5,14579.0,130341.0,58.5,64.6,1766.2,8718.7,3994.4,0.19,68.2,2.2,73.37936,97.93621,2582.0,3784.0,3641.0,777.58,15141.607,16872.266,1.6400434423899,68420.0,49280.0,2010-09-30,9.0,3.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,20.18000030517578,1880400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,16.0,0.0,0.0,0.09245218327878035
2010-10-01,10,4,2010,4.225,219.035,221.83,0.07,0.18,0.0,9.4,14516.0,130620.0,58.3,64.4,1780.4,8768.4,4003.2,0.19,67.7,2.7,72.84138,98.0344,2890.0,3865.0,3622.0,779.64,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-10-31,10.0,4.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,14.922926902770996,41964400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,1.0,17.0,0.0,0.0,0.06813033032515806
2010-10-01,10,4,2010,4.225,219.035,221.83,0.07,0.18,0.0,9.4,14516.0,130620.0,58.3,64.4,1780.4,8768.4,4003.2,0.19,67.7,2.7,72.84138,98.0344,2890.0,3865.0,3622.0,779.64,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-10-31,10.0,4.0,2010.0,Primerica,PRI,insurance-life,financial-services,17.630311965942383,3591500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,1.0,17.0,0.0,0.0,0.08049084377356305
2010-10-01,10,4,2010,4.225,219.035,221.83,0.07,0.18,0.0,9.4,14516.0,130620.0,58.3,64.4,1780.4,8768.4,4003.2,0.19,67.7,2.7,72.84138,98.0344,2890.0,3865.0,3622.0,779.64,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-10-31,10.0,4.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,19.55962181091309,17036500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,1.0,17.0,0.0,0.0,0.08929907006146547
2010-10-01,10,4,2010,4.225,219.035,221.83,0.07,0.18,0.0,9.4,14516.0,130620.0,58.3,64.4,1780.4,8768.4,4003.2,0.19,67.7,2.7,72.84138,98.0344,2890.0,3865.0,3622.0,779.64,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-10-31,10.0,4.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,21.959999084472656,2298200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,1.0,17.0,0.0,0.0,0.10025794546292902
2010-11-01,11,4,2010,4.3,219.59,222.149,0.13,0.12,0.0,9.8,15081.0,130749.0,58.2,64.6,1828.4,8789.0,4002.5,0.19,71.6,3.0,77.03757,98.29088,2874.0,3903.0,3773.0,777.37,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-11-30,11.0,4.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,16.09874725341797,55953200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,19.0,0.0,0.0,0.07331275219007226
2010-11-01,11,4,2010,4.3,219.59,222.149,0.13,0.12,0.0,9.8,15081.0,130749.0,58.2,64.6,1828.4,8789.0,4002.5,0.19,71.6,3.0,77.03757,98.29088,2874.0,3903.0,3773.0,777.37,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-11-30,11.0,4.0,2010.0,Primerica,PRI,insurance-life,financial-services,18.865896224975582,4265500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,19.0,0.0,0.0,0.08591418655209974
2010-11-01,11,4,2010,4.3,219.59,222.149,0.13,0.12,0.0,9.8,15081.0,130749.0,58.2,64.6,1828.4,8789.0,4002.5,0.19,71.6,3.0,77.03757,98.29088,2874.0,3903.0,3773.0,777.37,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-11-30,11.0,4.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,20.277313232421875,11199500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,19.0,0.0,0.0,0.09234169694622649
2010-11-01,11,4,2010,4.3,219.59,222.149,0.13,0.12,0.0,9.8,15081.0,130749.0,58.2,64.6,1828.4,8789.0,4002.5,0.19,71.6,3.0,77.03757,98.29088,2874.0,3903.0,3773.0,777.37,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-11-30,11.0,4.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,21.059999465942383,1910200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,19.0,0.0,0.0,0.09590600421668738
2010-12-01,12,4,2010,4.714,220.472,222.343,0.1,0.08,0.0,9.3,14348.0,130830.0,58.3,64.3,1837.2,8823.2,4002.0,0.18,74.5,3.0,80.15781,98.54091,2659.0,4013.0,3844.0,780.67,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-12-31,12.0,4.0,2010.0,Herbalife,HLF,packaged-foods,consumer-defensive,16.03775978088379,34273600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,20.0,0.0,0.0,0.07274284163469188
2010-12-01,12,4,2010,4.714,220.472,222.343,0.1,0.08,0.0,9.3,14348.0,130830.0,58.3,64.3,1837.2,8823.2,4002.0,0.18,74.5,3.0,80.15781,98.54091,2659.0,4013.0,3844.0,780.67,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-12-31,12.0,4.0,2010.0,Primerica,PRI,insurance-life,financial-services,20.252233505249023,2416500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,20.0,0.0,0.0,0.09185852854443659
2010-12-01,12,4,2010,4.714,220.472,222.343,0.1,0.08,0.0,9.3,14348.0,130830.0,58.3,64.3,1837.2,8823.2,4002.0,0.18,74.5,3.0,80.15781,98.54091,2659.0,4013.0,3844.0,780.67,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-12-31,12.0,4.0,2010.0,Nu Skin,NUS,household-personal-products,consumer-defensive,19.41130256652832,6762300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,20.0,0.0,0.0,0.08804429844392177
2010-12-01,12,4,2010,4.714,220.472,222.343,0.1,0.08,0.0,9.3,14348.0,130830.0,58.3,64.3,1837.2,8823.2,4002.0,0.18,74.5,3.0,80.15781,98.54091,2659.0,4013.0,3844.0,780.67,15309.474,16960.864,1.6400434423899,68420.0,49280.0,2010-12-31,12.0,4.0,2010.0,USANA,USNA,packaged-foods,consumer-defensive,21.725000381469727,2239400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,20.0,0.0,0.0,0.09853859166456387
2011-01-01,1,1,2011,4.755,221.187,222.803,-0.13,0.08,0.0,9.1,14013.0,130837.0,58.3,64.2,1850.4,8849.0,4000.7,0.17,74.2,3.4,79.83502,98.64883,2766.0,3714.0,3716.0,782.15,15351.448,16920.632,3.156841568622,67410.0,50050.0,2011-01-31,1.0,1.0,2011.0,Herbalife,HLF,packaged-foods,consumer-defensive,15.324655532836914,38336800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,24.0,0.0,0.0,0.06928370805172507
2011-01-01,1,1,2011,4.755,221.187,222.803,-0.13,0.08,0.0,9.1,14013.0,130837.0,58.3,64.2,1850.4,8849.0,4000.7,0.17,74.2,3.4,79.83502,98.64883,2766.0,3714.0,3716.0,782.15,15351.448,16920.632,3.156841568622,67410.0,50050.0,2011-01-31,1.0,1.0,2011.0,Primerica,PRI,insurance-life,financial-services,20.21047592163086,1958300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,24.0,0.0,0.0,0.09137280184473255
2011-01-01,1,1,2011,4.755,221.187,222.803,-0.13,0.08,0.0,9.1,14013.0,130837.0,58.3,64.2,1850.4,8849.0,4000.7,0.17,74.2,3.4,79.83502,98.64883,2766.0,3714.0,3716.0,782.15,15351.448,16920.632,3.156841568622,67410.0,50050.0,2011-01-31,1.0,1.0,2011.0,Nu Skin,NUS,household-personal-products,consumer-defensive,19.29584503173828,10776700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,24.0,0.0,0.0,0.08723769946578361
2011-01-01,1,1,2011,4.755,221.187,222.803,-0.13,0.08,0.0,9.1,14013.0,130837.0,58.3,64.2,1850.4,8849.0,4000.7,0.17,74.2,3.4,79.83502,98.64883,2766.0,3714.0,3716.0,782.15,15351.448,16920.632,3.156841568622,67410.0,50050.0,2011-01-31,1.0,1.0,2011.0,USANA,USNA,packaged-foods,consumer-defensive,18.959999084472656,1278600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,1.0,24.0,0.0,0.0,0.08571931932922212
